Ticker	Sample Size	Accuracy	SMAPE
AMZN	18	0.944	0.011
CMG	18	0.889	0.011
NKE	18	1.000	0.019
HD	18	0.889	0.009
MMM	18	1.000	0.007
GE	18	0.944	0.009
IBM	18	1.000	0.008
INTC	18	0.889	0.014
PKG	18	0.889	0.015
MON	18	0.833	0.009
Ensemble	180	0.928	0.011
