Ticker	Date	Price	Model	Actual	Forecast
AMZN	2013-05-15	close	MA	 266.56	 263.06
AMZN	2013-05-15	close	EWMA	 266.56	 263.23
AMZN	2013-05-15	close	ARIMA	 266.56	 267.18
AMZN	2013-05-15	close	KNN	 266.56	 262.18
AMZN	2013-05-15	close	SAX	 266.56	 267.72
AMZN	2013-05-15	close	LSTM	 266.56	 266.32
AMZN	2013-08-19	close	MA	 285.57	 290.66
AMZN	2013-08-19	close	EWMA	 285.57	 283.90
AMZN	2013-08-19	close	ARIMA	 285.57	 284.42
AMZN	2013-08-19	close	KNN	 285.57	 299.52
AMZN	2013-08-19	close	SAX	 285.57	 281.60
AMZN	2013-08-19	close	LSTM	 285.57	 267.31
AMZN	2013-11-20	close	MA	 362.57	 364.78
AMZN	2013-11-20	close	EWMA	 362.57	 372.08
AMZN	2013-11-20	close	ARIMA	 362.57	 321.94
AMZN	2013-11-20	close	KNN	 362.57	 343.09
AMZN	2013-11-20	close	SAX	 362.57	 330.97
AMZN	2013-11-20	close	LSTM	 362.57	 260.65
AMZN	2014-02-28	close	MA	 362.10	 355.36
AMZN	2014-02-28	close	EWMA	 362.10	 361.38
AMZN	2014-02-28	close	ARIMA	 362.10	 359.78
AMZN	2014-02-28	close	KNN	 362.10	 382.82
AMZN	2014-02-28	close	SAX	 362.10	 350.28
AMZN	2014-02-28	close	LSTM	 362.10	 359.31
AMZN	2014-06-04	close	MA	 306.78	 310.50
AMZN	2014-06-04	close	EWMA	 306.78	 307.30
AMZN	2014-06-04	close	ARIMA	 306.78	 307.27
AMZN	2014-06-04	close	KNN	 306.78	 327.25
AMZN	2014-06-04	close	SAX	 306.78	 306.92
AMZN	2014-06-04	close	LSTM	 306.78	 271.83
AMZN	2014-09-08	close	MA	 342.34	 342.55
AMZN	2014-09-08	close	EWMA	 342.34	 349.64
AMZN	2014-09-08	close	ARIMA	 342.34	 346.14
AMZN	2014-09-08	close	KNN	 342.34	 330.74
AMZN	2014-09-08	close	SAX	 342.34	 333.46
AMZN	2014-09-08	close	LSTM	 342.34	 318.52
AMZN	2014-12-10	close	MA	 305.84	 313.04
AMZN	2014-12-10	close	EWMA	 305.84	 312.99
AMZN	2014-12-10	close	ARIMA	 305.84	 313.19
AMZN	2014-12-10	close	KNN	 305.84	 325.05
AMZN	2014-12-10	close	SAX	 305.84	 318.10
AMZN	2014-12-10	close	LSTM	 305.84	 318.32
AMZN	2015-03-19	close	MA	 373.24	 373.05
AMZN	2015-03-19	close	EWMA	 373.24	 375.14
AMZN	2015-03-19	close	ARIMA	 373.24	 375.38
AMZN	2015-03-19	close	KNN	 373.24	 350.03
AMZN	2015-03-19	close	SAX	 373.24	 370.95
AMZN	2015-03-19	close	LSTM	 373.24	 359.30
AMZN	2015-06-23	close	MA	 445.99	 433.13
AMZN	2015-06-23	close	EWMA	 445.99	 436.09
AMZN	2015-06-23	close	ARIMA	 445.99	 435.55
AMZN	2015-06-23	close	KNN	 445.99	 413.85
AMZN	2015-06-23	close	SAX	 445.99	 424.45
AMZN	2015-06-23	close	LSTM	 445.99	 376.70
AMZN	2015-09-25	close	MA	 524.25	 539.37
AMZN	2015-09-25	close	EWMA	 524.25	 529.06
AMZN	2015-09-25	close	ARIMA	 524.25	 533.28
AMZN	2015-09-25	close	KNN	 524.25	 500.47
AMZN	2015-09-25	close	SAX	 524.25	 524.13
AMZN	2015-09-25	close	LSTM	 524.25	 414.05
AMZN	2015-12-30	close	MA	 689.07	 671.76
AMZN	2015-12-30	close	EWMA	 689.07	 689.12
AMZN	2015-12-30	close	ARIMA	 689.07	 695.69
AMZN	2015-12-30	close	KNN	 689.07	 600.26
AMZN	2015-12-30	close	SAX	 689.07	 602.90
AMZN	2015-12-30	close	LSTM	 689.07	 327.62
AMZN	2016-04-07	close	MA	 591.43	 594.71
AMZN	2016-04-07	close	EWMA	 591.43	 594.89
AMZN	2016-04-07	close	ARIMA	 591.43	 601.42
AMZN	2016-04-07	close	KNN	 591.43	 587.39
AMZN	2016-04-07	close	SAX	 591.43	 582.09
AMZN	2016-04-07	close	LSTM	 591.43	 500.02
AMZN	2016-07-12	close	MA	 748.21	 740.37
AMZN	2016-07-12	close	EWMA	 748.21	 759.34
AMZN	2016-07-12	close	ARIMA	 748.21	 752.93
AMZN	2016-07-12	close	KNN	 748.21	 706.25
AMZN	2016-07-12	close	SAX	 748.21	 712.91
AMZN	2016-07-12	close	LSTM	 748.21	 543.79
AMZN	2016-10-13	close	MA	 829.28	 837.58
AMZN	2016-10-13	close	EWMA	 829.28	 833.52
AMZN	2016-10-13	close	ARIMA	 829.28	 833.38
AMZN	2016-10-13	close	KNN	 829.28	 755.91
AMZN	2016-10-13	close	SAX	 829.28	 756.33
AMZN	2016-10-13	close	LSTM	 829.28	 594.30
AMZN	2017-01-19	close	MA	 809.04	 809.40
AMZN	2017-01-19	close	EWMA	 809.04	 802.87
AMZN	2017-01-19	close	ARIMA	 809.04	 806.67
AMZN	2017-01-19	close	KNN	 809.04	 761.49
AMZN	2017-01-19	close	SAX	 809.04	 763.09
AMZN	2017-01-19	close	LSTM	 809.04	 632.69
AMZN	2017-04-26	close	MA	 909.29	 902.96
AMZN	2017-04-26	close	EWMA	 909.29	 910.87
AMZN	2017-04-26	close	ARIMA	 909.29	 907.09
AMZN	2017-04-26	close	KNN	 909.29	 854.76
AMZN	2017-04-26	close	SAX	 909.29	 867.90
AMZN	2017-04-26	close	LSTM	 909.29	 676.57
AMZN	2017-07-31	close	MA	 987.78	1039.53
AMZN	2017-07-31	close	EWMA	 987.78	1020.68
AMZN	2017-07-31	close	ARIMA	 987.78	1019.54
AMZN	2017-07-31	close	KNN	 987.78	 963.73
AMZN	2017-07-31	close	SAX	 987.78	 991.10
AMZN	2017-07-31	close	LSTM	 987.78	 731.95
AMZN	2017-11-01	close	MA	1103.68	1052.48
AMZN	2017-11-01	close	EWMA	1103.68	1106.20
AMZN	2017-11-01	close	ARIMA	1103.68	1104.23
AMZN	2017-11-01	close	KNN	1103.68	 989.22
AMZN	2017-11-01	close	SAX	1103.68	 992.52
AMZN	2017-11-01	close	LSTM	1103.68	 775.60
CMG	2013-05-15	close	MA	 374.97	 369.39
CMG	2013-05-15	close	EWMA	 374.97	 378.29
CMG	2013-05-15	close	ARIMA	 374.97	 374.18
CMG	2013-05-15	close	KNN	 374.97	 326.47
CMG	2013-05-15	close	SAX	 374.97	 337.66
CMG	2013-05-15	close	LSTM	 374.97	 325.83
CMG	2013-08-19	close	MA	 403.60	 403.47
CMG	2013-08-19	close	EWMA	 403.60	 399.69
CMG	2013-08-19	close	ARIMA	 403.60	 401.65
CMG	2013-08-19	close	KNN	 403.60	 387.39
CMG	2013-08-19	close	SAX	 403.60	 378.88
CMG	2013-08-19	close	LSTM	 403.60	  -1.00
CMG	2013-11-20	close	MA	 531.66	 540.83
CMG	2013-11-20	close	EWMA	 531.66	 537.32
CMG	2013-11-20	close	ARIMA	 531.66	 391.51
CMG	2013-11-20	close	KNN	 531.66	 415.71
CMG	2013-11-20	close	SAX	 531.66	 495.69
CMG	2013-11-20	close	LSTM	 531.66	  -1.00
CMG	2014-02-28	close	MA	 565.21	 554.95
CMG	2014-02-28	close	EWMA	 565.21	 559.51
CMG	2014-02-28	close	ARIMA	 565.21	 560.78
CMG	2014-02-28	close	KNN	 565.21	 515.70
CMG	2014-02-28	close	SAX	 565.21	 538.80
CMG	2014-02-28	close	LSTM	 565.21	 505.18
CMG	2014-06-04	close	MA	 558.84	 546.58
CMG	2014-06-04	close	EWMA	 558.84	 542.73
CMG	2014-06-04	close	ARIMA	 558.84	 550.05
CMG	2014-06-04	close	KNN	 558.84	 535.73
CMG	2014-06-04	close	SAX	 558.84	 553.44
CMG	2014-06-04	close	LSTM	 558.84	 534.43
CMG	2014-09-08	close	MA	 678.37	 680.03
CMG	2014-09-08	close	EWMA	 678.37	 682.65
CMG	2014-09-08	close	ARIMA	 678.37	 677.33
CMG	2014-09-08	close	KNN	 678.37	 653.79
CMG	2014-09-08	close	SAX	 678.37	 680.98
CMG	2014-09-08	close	LSTM	 678.37	 526.18
CMG	2014-12-10	close	MA	 650.04	 657.99
CMG	2014-12-10	close	EWMA	 650.04	 654.77
CMG	2014-12-10	close	ARIMA	 650.04	 656.28
CMG	2014-12-10	close	KNN	 650.04	 662.55
CMG	2014-12-10	close	SAX	 650.04	 661.64
CMG	2014-12-10	close	LSTM	 650.04	 617.48
CMG	2015-03-19	close	MA	 680.67	 673.81
CMG	2015-03-19	close	EWMA	 680.67	 673.07
CMG	2015-03-19	close	ARIMA	 680.67	 672.60
CMG	2015-03-19	close	KNN	 680.67	 704.78
CMG	2015-03-19	close	SAX	 680.67	 671.47
CMG	2015-03-19	close	LSTM	 680.67	 646.58
CMG	2015-06-23	close	MA	 615.40	 609.64
CMG	2015-06-23	close	EWMA	 615.40	 616.93
CMG	2015-06-23	close	ARIMA	 615.40	 620.10
CMG	2015-06-23	close	KNN	 615.40	 623.82
CMG	2015-06-23	close	SAX	 615.40	 625.30
CMG	2015-06-23	close	LSTM	 615.40	 592.14
CMG	2015-09-25	close	MA	 730.28	 730.08
CMG	2015-09-25	close	EWMA	 730.28	 725.64
CMG	2015-09-25	close	ARIMA	 730.28	 729.43
CMG	2015-09-25	close	KNN	 730.28	 740.11
CMG	2015-09-25	close	SAX	 730.28	 732.44
CMG	2015-09-25	close	LSTM	 730.28	 678.03
CMG	2015-12-30	close	MA	 485.79	 494.13
CMG	2015-12-30	close	EWMA	 485.79	 489.25
CMG	2015-12-30	close	ARIMA	 485.79	 491.52
CMG	2015-12-30	close	KNN	 485.79	 621.73
CMG	2015-12-30	close	SAX	 485.79	 626.18
CMG	2015-12-30	close	LSTM	 485.79	 508.22
CMG	2016-04-07	close	MA	 450.60	 463.89
CMG	2016-04-07	close	EWMA	 450.60	 453.38
CMG	2016-04-07	close	ARIMA	 450.60	 456.12
CMG	2016-04-07	close	KNN	 450.60	 489.81
CMG	2016-04-07	close	SAX	 450.60	 498.62
CMG	2016-04-07	close	LSTM	 450.60	 502.04
CMG	2016-07-12	close	MA	 408.34	 398.22
CMG	2016-07-12	close	EWMA	 408.34	 405.55
CMG	2016-07-12	close	ARIMA	 408.34	 403.81
CMG	2016-07-12	close	KNN	 408.34	 421.04
CMG	2016-07-12	close	SAX	 408.34	 430.80
CMG	2016-07-12	close	LSTM	 408.34	 427.18
CMG	2016-10-13	close	MA	 409.81	 426.76
CMG	2016-10-13	close	EWMA	 409.81	 417.96
CMG	2016-10-13	close	ARIMA	 409.81	 418.95
CMG	2016-10-13	close	KNN	 409.81	 405.47
CMG	2016-10-13	close	SAX	 409.81	 418.45
CMG	2016-10-13	close	LSTM	 409.81	 417.55
CMG	2017-01-19	close	MA	 405.20	 409.93
CMG	2017-01-19	close	EWMA	 405.20	 409.66
CMG	2017-01-19	close	ARIMA	 405.20	 410.91
CMG	2017-01-19	close	KNN	 405.20	 372.48
CMG	2017-01-19	close	SAX	 405.20	 408.26
CMG	2017-01-19	close	LSTM	 405.20	 406.73
CMG	2017-04-26	close	MA	 482.99	 475.00
CMG	2017-04-26	close	EWMA	 482.99	 474.16
CMG	2017-04-26	close	ARIMA	 482.99	 469.60
CMG	2017-04-26	close	KNN	 482.99	 416.89
CMG	2017-04-26	close	SAX	 482.99	 437.57
CMG	2017-04-26	close	LSTM	 482.99	 467.19
CMG	2017-07-31	close	MA	 343.77	 345.91
CMG	2017-07-31	close	EWMA	 343.77	 351.48
CMG	2017-07-31	close	ARIMA	 343.77	 351.91
CMG	2017-07-31	close	KNN	 343.77	 460.09
CMG	2017-07-31	close	SAX	 343.77	 416.68
CMG	2017-07-31	close	LSTM	 343.77	 398.73
CMG	2017-11-01	close	MA	 270.20	 275.08
CMG	2017-11-01	close	EWMA	 270.20	 272.29
CMG	2017-11-01	close	ARIMA	 270.20	 272.52
CMG	2017-11-01	close	KNN	 270.20	 325.11
CMG	2017-11-01	close	SAX	 270.20	 321.85
CMG	2017-11-01	close	LSTM	 270.20	 382.38
NKE	2013-05-15	close	MA	  32.91	  32.30
NKE	2013-05-15	close	EWMA	  32.91	  33.34
NKE	2013-05-15	close	ARIMA	  32.91	  32.89
NKE	2013-05-15	close	KNN	  32.91	  28.09
NKE	2013-05-15	close	SAX	  32.91	  28.64
NKE	2013-05-15	close	LSTM	  32.91	  31.02
NKE	2013-08-19	close	MA	  32.35	  32.38
NKE	2013-08-19	close	EWMA	  32.35	  30.60
NKE	2013-08-19	close	ARIMA	  32.35	  31.79
NKE	2013-08-19	close	KNN	  32.35	  31.79
NKE	2013-08-19	close	SAX	  32.35	  32.01
NKE	2013-08-19	close	LSTM	  32.35	  31.25
NKE	2013-11-20	close	MA	  38.92	  39.21
NKE	2013-11-20	close	EWMA	  38.92	  38.15
NKE	2013-11-20	close	ARIMA	  38.92	  38.89
NKE	2013-11-20	close	KNN	  38.92	  35.42
NKE	2013-11-20	close	SAX	  38.92	  35.88
NKE	2013-11-20	close	LSTM	  38.92	  32.19
NKE	2014-02-28	close	MA	  39.15	  38.89
NKE	2014-02-28	close	EWMA	  39.15	  38.67
NKE	2014-02-28	close	ARIMA	  39.15	  38.99
NKE	2014-02-28	close	KNN	  39.15	  38.09
NKE	2014-02-28	close	SAX	  39.15	  36.97
NKE	2014-02-28	close	LSTM	  39.15	  29.94
NKE	2014-06-04	close	MA	  38.06	  38.18
NKE	2014-06-04	close	EWMA	  38.06	  37.23
NKE	2014-06-04	close	ARIMA	  38.06	  37.69
NKE	2014-06-04	close	KNN	  38.06	  36.04
NKE	2014-06-04	close	SAX	  38.06	  37.02
NKE	2014-06-04	close	LSTM	  38.06	  38.12
NKE	2014-09-08	close	MA	  41.20	  39.86
NKE	2014-09-08	close	EWMA	  41.20	  40.30
NKE	2014-09-08	close	ARIMA	  41.20	  40.97
NKE	2014-09-08	close	KNN	  41.20	  38.70
NKE	2014-09-08	close	SAX	  41.20	  39.70
NKE	2014-09-08	close	LSTM	  41.20	  38.86
NKE	2014-12-10	close	MA	  48.83	  49.16
NKE	2014-12-10	close	EWMA	  48.83	  47.68
NKE	2014-12-10	close	ARIMA	  48.83	  39.88
NKE	2014-12-10	close	KNN	  48.83	  47.90
NKE	2014-12-10	close	SAX	  48.83	  48.77
NKE	2014-12-10	close	LSTM	  48.83	  -1.00
NKE	2015-03-19	close	MA	  49.16	  48.33
NKE	2015-03-19	close	EWMA	  49.16	  48.16
NKE	2015-03-19	close	ARIMA	  49.16	  48.66
NKE	2015-03-19	close	KNN	  49.16	  47.75
NKE	2015-03-19	close	SAX	  49.16	  48.59
NKE	2015-03-19	close	LSTM	  49.16	  43.81
NKE	2015-06-23	close	MA	  53.60	  52.86
NKE	2015-06-23	close	EWMA	  53.60	  53.28
NKE	2015-06-23	close	ARIMA	  53.60	  53.35
NKE	2015-06-23	close	KNN	  53.60	  50.51
NKE	2015-06-23	close	SAX	  53.60	  51.65
NKE	2015-06-23	close	LSTM	  53.60	  46.16
NKE	2015-09-25	close	MA	  62.50	  57.78
NKE	2015-09-25	close	EWMA	  62.50	  56.62
NKE	2015-09-25	close	ARIMA	  62.50	  57.35
NKE	2015-09-25	close	KNN	  62.50	  55.44
NKE	2015-09-25	close	SAX	  62.50	  55.82
NKE	2015-09-25	close	LSTM	  62.50	  49.10
NKE	2015-12-30	close	MA	  63.25	  64.31
NKE	2015-12-30	close	EWMA	  63.25	  62.85
NKE	2015-12-30	close	ARIMA	  63.25	  64.21
NKE	2015-12-30	close	KNN	  63.25	  64.40
NKE	2015-12-30	close	SAX	  63.25	  62.49
NKE	2015-12-30	close	LSTM	  63.25	  53.22
NKE	2016-04-07	close	MA	  60.30	  60.60
NKE	2016-04-07	close	EWMA	  60.30	  60.30
NKE	2016-04-07	close	ARIMA	  60.30	  60.26
NKE	2016-04-07	close	KNN	  60.30	  60.57
NKE	2016-04-07	close	SAX	  60.30	  62.56
NKE	2016-04-07	close	LSTM	  60.30	  55.32
NKE	2016-07-12	close	MA	  58.06	  56.09
NKE	2016-07-12	close	EWMA	  58.06	  56.87
NKE	2016-07-12	close	ARIMA	  58.06	  56.89
NKE	2016-07-12	close	KNN	  58.06	  55.70
NKE	2016-07-12	close	SAX	  58.06	  55.43
NKE	2016-07-12	close	LSTM	  58.06	  56.30
NKE	2016-10-13	close	MA	  52.03	  51.97
NKE	2016-10-13	close	EWMA	  52.03	  52.02
NKE	2016-10-13	close	ARIMA	  52.03	  52.58
NKE	2016-10-13	close	KNN	  52.03	  56.18
NKE	2016-10-13	close	SAX	  52.03	  55.02
