Ticker	Date	Price	Model	Actual	Forecast
ABT	2013-11-20	close	EWMA	  38.18	  38.33
ABT	2013-11-20	close	ARIMA	  38.18	  38.59
ABT	2013-11-20	close	KNN	  38.18	  37.08
ABT	2013-11-20	close	SAX	  38.18	  37.08
ABT	2013-11-20	close	LSTM	  38.18	  36.28
ABT	2014-02-28	close	MA	  39.78	  39.25
ABT	2014-02-28	close	EWMA	  39.78	  39.96
ABT	2014-02-28	close	ARIMA	  39.78	  39.69
ABT	2014-02-28	close	KNN	  39.78	  38.50
ABT	2014-02-28	close	SAX	  39.78	  38.49
ABT	2014-02-28	close	LSTM	  39.78	  37.87
ABT	2014-06-04	close	MA	  39.75	  39.78
ABT	2014-06-04	close	EWMA	  39.75	  39.73
ABT	2014-06-04	close	ARIMA	  39.75	  39.76
ABT	2014-06-04	close	KNN	  39.75	  38.63
ABT	2014-06-04	close	SAX	  39.75	  38.98
ABT	2014-06-04	close	LSTM	  39.75	  38.60
ABT	2014-09-08	close	MA	  42.81	  42.62
ABT	2014-09-08	close	EWMA	  42.81	  43.02
ABT	2014-09-08	close	ARIMA	  42.81	  42.92
ABT	2014-09-08	close	KNN	  42.81	  41.00
ABT	2014-09-08	close	SAX	  42.81	  40.22
ABT	2014-09-08	close	LSTM	  42.81	  35.17
ABT	2014-12-10	close	MA	  44.37	  45.52
ABT	2014-12-10	close	EWMA	  44.37	  45.23
ABT	2014-12-10	close	ARIMA	  44.37	  45.40
ABT	2014-12-10	close	KNN	  44.37	  43.63
ABT	2014-12-10	close	SAX	  44.37	  43.14
ABT	2014-12-10	close	LSTM	  44.37	  41.32
ABT	2015-03-19	close	MA	  47.44	  47.29
ABT	2015-03-19	close	EWMA	  47.44	  47.04
ABT	2015-03-19	close	ARIMA	  47.44	  47.33
ABT	2015-03-19	close	KNN	  47.44	  45.89
ABT	2015-03-19	close	SAX	  47.44	  44.92
ABT	2015-03-19	close	LSTM	  47.44	  42.91
ABT	2015-06-23	close	MA	  49.88	  49.38
ABT	2015-06-23	close	EWMA	  49.88	  49.71
ABT	2015-06-23	close	ARIMA	  49.88	  49.98
ABT	2015-06-23	close	KNN	  49.88	  47.93
ABT	2015-06-23	close	SAX	  49.88	  48.16
ABT	2015-06-23	close	LSTM	  49.88	  42.13
ABT	2015-09-25	close	MA	  40.86	  42.65
ABT	2015-09-25	close	EWMA	  40.86	  41.68
ABT	2015-09-25	close	ARIMA	  40.86	  42.00
ABT	2015-09-25	close	KNN	  40.86	  47.65
ABT	2015-09-25	close	SAX	  40.86	  45.64
ABT	2015-09-25	close	LSTM	  40.86	  40.98
ABT	2015-12-30	close	MA	  45.27	  45.11
ABT	2015-12-30	close	EWMA	  45.27	  45.38
ABT	2015-12-30	close	ARIMA	  45.27	  45.82
ABT	2015-12-30	close	KNN	  45.27	  43.65
ABT	2015-12-30	close	SAX	  45.27	  44.30
ABT	2015-12-30	close	LSTM	  45.27	  43.29
ABT	2016-04-07	close	MA	  42.61	  42.29
ABT	2016-04-07	close	EWMA	  42.61	  42.73
ABT	2016-04-07	close	ARIMA	  42.61	  43.08
ABT	2016-04-07	close	KNN	  42.61	  38.67
ABT	2016-04-07	close	SAX	  42.61	  38.60
ABT	2016-04-07	close	LSTM	  42.61	  41.13
ABT	2016-07-12	close	MA	  42.48	  41.13
ABT	2016-07-12	close	EWMA	  42.48	  42.33
ABT	2016-07-12	close	ARIMA	  42.48	  42.16
ABT	2016-07-12	close	KNN	  42.48	  41.78
ABT	2016-07-12	close	SAX	  42.48	  38.94
ABT	2016-07-12	close	LSTM	  42.48	  41.02
ABT	2016-10-13	close	MA	  40.98	  42.32
ABT	2016-10-13	close	EWMA	  40.98	  41.18
ABT	2016-10-13	close	ARIMA	  40.98	  41.00
ABT	2016-10-13	close	KNN	  40.98	  43.69
ABT	2016-10-13	close	SAX	  40.98	  41.77
ABT	2016-10-13	close	LSTM	  40.98	  43.04
ABT	2017-01-19	close	MA	  40.40	  40.88
ABT	2017-01-19	close	EWMA	  40.40	  40.84
ABT	2017-01-19	close	ARIMA	  40.40	  40.76
ABT	2017-01-19	close	KNN	  40.40	  39.66
ABT	2017-01-19	close	SAX	  40.40	  38.77
ABT	2017-01-19	close	LSTM	  40.40	  41.05
ABT	2017-04-26	close	MA	  43.80	  43.80
ABT	2017-04-26	close	EWMA	  43.80	  43.99
ABT	2017-04-26	close	ARIMA	  43.80	  43.72
ABT	2017-04-26	close	KNN	  43.80	  45.10
ABT	2017-04-26	close	SAX	  43.80	  44.15
ABT	2017-04-26	close	LSTM	  43.80	  43.02
ABT	2017-07-31	close	MA	  49.18	  50.35
ABT	2017-07-31	close	EWMA	  49.18	  49.59
ABT	2017-07-31	close	ARIMA	  49.18	  49.57
ABT	2017-07-31	close	KNN	  49.18	  45.78
ABT	2017-07-31	close	SAX	  49.18	  47.73
ABT	2017-07-31	close	LSTM	  49.18	  45.71
ABT	2017-11-01	close	MA	  54.00	  54.97
ABT	2017-11-01	close	EWMA	  54.00	  54.58
ABT	2017-11-01	close	ARIMA	  54.00	  54.23
ABT	2017-11-01	close	KNN	  54.00	  51.88
ABT	2017-11-01	close	SAX	  54.00	  53.68
ABT	2017-11-01	close	LSTM	  54.00	  46.83
LLY	2013-05-15	close	MA	  56.72	  55.21
LLY	2013-05-15	close	EWMA	  56.72	  56.01
LLY	2013-05-15	close	ARIMA	  56.72	  55.83
LLY	2013-05-15	close	KNN	  56.72	  54.52
LLY	2013-05-15	close	SAX	  56.72	  55.24
LLY	2013-05-15	close	LSTM	  56.72	  54.30
LLY	2013-08-19	close	MA	  52.79	  53.89
LLY	2013-08-19	close	EWMA	  52.79	  52.34
LLY	2013-08-19	close	ARIMA	  52.79	  52.90
LLY	2013-08-19	close	KNN	  52.79	  53.38
LLY	2013-08-19	close	SAX	  52.79	  51.22
LLY	2013-08-19	close	LSTM	  52.79	  54.91
LLY	2013-11-20	close	MA	  50.67	  50.91
LLY	2013-11-20	close	EWMA	  50.67	  50.73
LLY	2013-11-20	close	ARIMA	  50.67	  50.99
LLY	2013-11-20	close	KNN	  50.67	  50.14
LLY	2013-11-20	close	SAX	  50.67	  51.35
LLY	2013-11-20	close	LSTM	  50.67	  55.35
LLY	2014-02-28	close	MA	  59.61	  58.53
LLY	2014-02-28	close	EWMA	  59.61	  59.66
LLY	2014-02-28	close	ARIMA	  59.61	  59.43
LLY	2014-02-28	close	KNN	  59.61	  52.11
LLY	2014-02-28	close	SAX	  59.61	  51.85
LLY	2014-02-28	close	LSTM	  59.61	  55.31
LLY	2014-06-04	close	MA	  59.22	  59.57
LLY	2014-06-04	close	EWMA	  59.22	  59.38
LLY	2014-06-04	close	ARIMA	  59.22	  59.30
LLY	2014-06-04	close	KNN	  59.22	  59.04
LLY	2014-06-04	close	SAX	  59.22	  59.73
LLY	2014-06-04	close	LSTM	  59.22	  55.56
LLY	2014-09-08	close	MA	  65.00	  64.07
LLY	2014-09-08	close	EWMA	  65.00	  64.81
LLY	2014-09-08	close	ARIMA	  65.00	  64.68
LLY	2014-09-08	close	KNN	  65.00	  62.56
LLY	2014-09-08	close	SAX	  65.00	  62.87
LLY	2014-09-08	close	LSTM	  65.00	  59.55
LLY	2014-12-10	close	MA	  71.05	  72.08
LLY	2014-12-10	close	EWMA	  71.05	  71.85
LLY	2014-12-10	close	ARIMA	  71.05	  72.18
LLY	2014-12-10	close	KNN	  71.05	  65.93
LLY	2014-12-10	close	SAX	  71.05	  67.35
LLY	2014-12-10	close	LSTM	  71.05	  62.36
LLY	2015-03-19	close	MA	  74.22	  70.98
LLY	2015-03-19	close	EWMA	  74.22	  72.85
LLY	2015-03-19	close	ARIMA	  74.22	  73.18
LLY	2015-03-19	close	KNN	  74.22	  70.71
LLY	2015-03-19	close	SAX	  74.22	  70.11
LLY	2015-03-19	close	LSTM	  74.22	  55.72
LLY	2015-06-23	close	MA	  82.67	  83.38
LLY	2015-06-23	close	EWMA	  82.67	  83.50
LLY	2015-06-23	close	ARIMA	  82.67	  82.88
LLY	2015-06-23	close	KNN	  82.67	  73.12
LLY	2015-06-23	close	SAX	  82.67	  76.69
LLY	2015-06-23	close	LSTM	  82.67	  52.36
LLY	2015-09-25	close	MA	  84.06	  87.18
LLY	2015-09-25	close	EWMA	  84.06	  85.40
LLY	2015-09-25	close	ARIMA	  84.06	  85.25
LLY	2015-09-25	close	KNN	  84.06	  87.24
LLY	2015-09-25	close	SAX	  84.06	  84.84
LLY	2015-09-25	close	LSTM	  84.06	  73.37
LLY	2015-12-30	close	MA	  86.20	  85.94
LLY	2015-12-30	close	EWMA	  86.20	  86.32
LLY	2015-12-30	close	ARIMA	  86.20	  86.08
LLY	2015-12-30	close	KNN	  86.20	  79.09
LLY	2015-12-30	close	SAX	  86.20	  83.89
LLY	2015-12-30	close	LSTM	  86.20	  76.15
LLY	2016-04-07	close	MA	  74.59	  73.28
LLY	2016-04-07	close	EWMA	  74.59	  75.05
LLY	2016-04-07	close	ARIMA	  74.59	  74.60
LLY	2016-04-07	close	KNN	  74.59	  78.52
LLY	2016-04-07	close	SAX	  74.59	  78.93
LLY	2016-04-07	close	LSTM	  74.59	  70.74
LLY	2016-07-12	close	MA	  79.67	  79.56
LLY	2016-07-12	close	EWMA	  79.67	  79.45
LLY	2016-07-12	close	ARIMA	  79.67	  79.18
LLY	2016-07-12	close	KNN	  79.67	  74.64
LLY	2016-07-12	close	SAX	  79.67	  74.36
LLY	2016-07-12	close	LSTM	  79.67	  77.71
LLY	2016-10-13	close	MA	  80.00	  81.79
LLY	2016-10-13	close	EWMA	  80.00	  80.76
LLY	2016-10-13	close	ARIMA	  80.00	  80.81
LLY	2016-10-13	close	KNN	  80.00	  80.31
LLY	2016-10-13	close	SAX	  80.00	  80.86
LLY	2016-10-13	close	LSTM	  80.00	  78.82
LLY	2017-01-19	close	MA	  76.84	  76.84
LLY	2017-01-19	close	EWMA	  76.84	  77.41
LLY	2017-01-19	close	ARIMA	  76.84	  77.32
LLY	2017-01-19	close	KNN	  76.84	  73.66
LLY	2017-01-19	close	SAX	  76.84	  72.82
LLY	2017-01-19	close	LSTM	  76.84	  72.83
LLY	2017-04-26	close	MA	  80.96	  81.87
LLY	2017-04-26	close	EWMA	  80.96	  81.27
LLY	2017-04-26	close	ARIMA	  80.96	  81.11
LLY	2017-04-26	close	KNN	  80.96	  83.45
LLY	2017-04-26	close	SAX	  80.96	  80.73
LLY	2017-04-26	close	LSTM	  80.96	  80.05
LLY	2017-07-31	close	MA	  82.66	  82.98
LLY	2017-07-31	close	EWMA	  82.66	  82.85
LLY	2017-07-31	close	ARIMA	  82.66	  83.01
LLY	2017-07-31	close	KNN	  82.66	  81.67
LLY	2017-07-31	close	SAX	  82.66	  82.76
LLY	2017-07-31	close	LSTM	  82.66	  80.84
LLY	2017-11-01	close	MA	  82.89	  83.50
LLY	2017-11-01	close	EWMA	  82.89	  82.30
LLY	2017-11-01	close	ARIMA	  82.89	  81.89
LLY	2017-11-01	close	KNN	  82.89	  85.68
LLY	2017-11-01	close	SAX	  82.89	  82.36
LLY	2017-11-01	close	LSTM	  82.89	  81.68
PFE	2013-05-15	close	MA	  29.56	  28.96
PFE	2013-05-15	close	EWMA	  29.56	  29.60
PFE	2013-05-15	close	ARIMA	  29.56	  29.37
PFE	2013-05-15	close	KNN	  29.56	  27.94
PFE	2013-05-15	close	SAX	  29.56	  27.86
PFE	2013-05-15	close	LSTM	  29.56	  27.55
PFE	2013-08-19	close	MA	  28.46	  28.93
PFE	2013-08-19	close	EWMA	  28.46	  27.96
PFE	2013-08-19	close	ARIMA	  28.46	  28.37
PFE	2013-08-19	close	KNN	  28.46	  28.76
PFE	2013-08-19	close	SAX	  28.46	  29.03
PFE	2013-08-19	close	LSTM	  28.46	  27.79
PFE	2013-11-20	close	MA	  31.92	  31.95
PFE	2013-11-20	close	EWMA	  31.92	  31.43
PFE	2013-11-20	close	ARIMA	  31.92	  31.61
PFE	2013-11-20	close	KNN	  31.92	  29.53
PFE	2013-11-20	close	SAX	  31.92	  30.60
PFE	2013-11-20	close	LSTM	  31.92	  28.48
PFE	2014-02-28	close	MA	  32.11	  31.91
PFE	2014-02-28	close	EWMA	  32.11	  31.95
PFE	2014-02-28	close	ARIMA	  32.11	  32.18
PFE	2014-02-28	close	KNN	  32.11	  30.55
PFE	2014-02-28	close	SAX	  32.11	  30.81
PFE	2014-02-28	close	LSTM	  32.11	  28.17
PFE	2014-06-04	close	MA	  29.64	  29.63
PFE	2014-06-04	close	EWMA	  29.64	  29.62
PFE	2014-06-04	close	ARIMA	  29.64	  29.60
PFE	2014-06-04	close	KNN	  29.64	  30.29
PFE	2014-06-04	close	SAX	  29.64	  29.26
PFE	2014-06-04	close	LSTM	  29.64	  31.18
PFE	2014-09-08	close	MA	  29.40	  29.41
PFE	2014-09-08	close	EWMA	  29.40	  29.68
PFE	2014-09-08	close	ARIMA	  29.40	  29.66
PFE	2014-09-08	close	KNN	  29.40	  29.41
PFE	2014-09-08	close	SAX	  29.40	  29.20
PFE	2014-09-08	close	LSTM	  29.40	  29.14
PFE	2014-12-10	close	MA	  31.86	  31.87
PFE	2014-12-10	close	EWMA	  31.86	  31.80
PFE	2014-12-10	close	ARIMA	  31.86	  31.90
PFE	2014-12-10	close	KNN	  31.86	  29.81
PFE	2014-12-10	close	SAX	  31.86	  31.17
PFE	2014-12-10	close	LSTM	  31.86	  31.02
PFE	2015-03-19	close	MA	  34.15	  34.20
PFE	2015-03-19	close	EWMA	  34.15	  34.26
PFE	2015-03-19	close	ARIMA	  34.15	  34.35
PFE	2015-03-19	close	KNN	  34.15	  31.86
PFE	2015-03-19	close	SAX	  34.15	  34.43
PFE	2015-03-19	close	LSTM	  34.15	  31.77
PFE	2015-06-23	close	MA	  34.50	  34.18
PFE	2015-06-23	close	EWMA	  34.50	  34.32
PFE	2015-06-23	close	ARIMA	  34.50	  34.29
PFE	2015-06-23	close	KNN	  34.50	  34.09
PFE	2015-06-23	close	SAX	  34.50	  33.89
PFE	2015-06-23	close	LSTM	  34.50	  32.63
PFE	2015-09-25	close	MA	  31.89	  32.57
PFE	2015-09-25	close	EWMA	  31.89	  32.75
PFE	2015-09-25	close	ARIMA	  31.89	  32.63
PFE	2015-09-25	close	KNN	  31.89	  35.00
PFE	2015-09-25	close	SAX	  31.89	  35.87
PFE	2015-09-25	close	LSTM	  31.89	  31.92
PFE	2015-12-30	close	MA	  32.75	  32.59
PFE	2015-12-30	close	EWMA	  32.75	  32.56
PFE	2015-12-30	close	ARIMA	  32.75	  32.92
PFE	2015-12-30	close	KNN	  32.75	  33.44
PFE	2015-12-30	close	SAX	  32.75	  32.98
PFE	2015-12-30	close	LSTM	  32.75	  32.11
PFE	2016-04-07	close	MA	  32.76	  30.94
PFE	2016-04-07	close	EWMA	  32.76	  32.83
PFE	2016-04-07	close	ARIMA	  32.76	  33.02
PFE	2016-04-07	close	KNN	  32.76	  30.16
PFE	2016-04-07	close	SAX	  32.76	  29.72
PFE	2016-04-07	close	LSTM	  32.76	  30.13
PFE	2016-07-12	close	MA	  36.24	  35.94
PFE	2016-07-12	close	EWMA	  36.24	  36.36
PFE	2016-07-12	close	ARIMA	  36.24	  36.08
PFE	2016-07-12	close	KNN	  36.24	  34.36
PFE	2016-07-12	close	SAX	  36.24	  34.48
PFE	2016-07-12	close	LSTM	  36.24	  33.48
PFE	2016-10-13	close	MA	  32.76	  33.40
PFE	2016-10-13	close	EWMA	  32.76	  33.22
PFE	2016-10-13	close	ARIMA	  32.76	  33.07
PFE	2016-10-13	close	KNN	  32.76	  34.58
PFE	2016-10-13	close	SAX	  32.76	  35.64
PFE	2016-10-13	close	LSTM	  32.76	  32.58
PFE	2017-01-19	close	MA	  31.70	  32.41
PFE	2017-01-19	close	EWMA	  31.70	  32.25
PFE	2017-01-19	close	ARIMA	  31.70	  32.04
PFE	2017-01-19	close	KNN	  31.70	  32.73
PFE	2017-01-19	close	SAX	  31.70	  32.95
PFE	2017-01-19	close	LSTM	  31.70	  31.59
PFE	2017-04-26	close	MA	  33.85	  33.70
PFE	2017-04-26	close	EWMA	  33.85	  33.83
PFE	2017-04-26	close	ARIMA	  33.85	  33.76
PFE	2017-04-26	close	KNN	  33.85	  34.37
PFE	2017-04-26	close	SAX	  33.85	  34.28
PFE	2017-04-26	close	LSTM	  33.85	  33.95
PFE	2017-07-31	close	MA	  33.16	  33.09
PFE	2017-07-31	close	EWMA	  33.16	  33.12
PFE	2017-07-31	close	ARIMA	  33.16	  33.16
PFE	2017-07-31	close	KNN	  33.16	  33.21
PFE	2017-07-31	close	SAX	  33.16	  32.93
PFE	2017-07-31	close	LSTM	  33.16	  32.77
PFE	2017-11-01	close	MA	  35.26	  35.54
PFE	2017-11-01	close	EWMA	  35.26	  35.15
PFE	2017-11-01	close	ARIMA	  35.26	  35.01
PFE	2017-11-01	close	KNN	  35.26	  34.94
PFE	2017-11-01	close	SAX	  35.26	  36.20
PFE	2017-11-01	close	LSTM	  35.26	  34.21
ZTS	2013-05-15	close	MA	  32.79	  33.22
ZTS	2013-05-15	close	EWMA	  32.79	  33.29
ZTS	2013-05-15	close	ARIMA	  32.79	  33.09
ZTS	2013-05-15	close	KNN	  32.79	  33.09
ZTS	2013-05-15	close	SAX	  32.79	  32.23
ZTS	2013-05-15	close	LSTM	  32.79	  -1.00
ZTS	2013-08-19	close	MA	  29.87	  30.19
ZTS	2013-08-19	close	EWMA	  29.87	  30.48
ZTS	2013-08-19	close	ARIMA	  29.87	  30.15
ZTS	2013-08-19	close	KNN	  29.87	  31.38
ZTS	2013-08-19	close	SAX	  29.87	  31.24
ZTS	2013-08-19	close	LSTM	  29.87	  33.45
ZTS	2013-11-20	close	MA	  31.37	  31.65
ZTS	2013-11-20	close	EWMA	  31.37	  31.80
ZTS	2013-11-20	close	ARIMA	  31.37	  31.46
ZTS	2013-11-20	close	KNN	  31.37	  32.66
ZTS	2013-11-20	close	SAX	  31.37	  32.19
ZTS	2013-11-20	close	LSTM	  31.37	  30.69
ZTS	2014-02-28	close	MA	  31.02	  30.11
ZTS	2014-02-28	close	EWMA	  31.02	  30.47
ZTS	2014-02-28	close	ARIMA	  31.02	  30.79
ZTS	2014-02-28	close	KNN	  31.02	  31.92
ZTS	2014-02-28	close	SAX	  31.02	  30.96
ZTS	2014-02-28	close	LSTM	  31.02	  30.57
ZTS	2014-06-04	close	MA	  31.37	  30.81
ZTS	2014-06-04	close	EWMA	  31.37	  31.17
ZTS	2014-06-04	close	ARIMA	  31.37	  31.24
ZTS	2014-06-04	close	KNN	  31.37	  29.90
ZTS	2014-06-04	close	SAX	  31.37	  30.67
ZTS	2014-06-04	close	LSTM	  31.37	  31.40
ZTS	2014-09-08	close	MA	  36.28	  35.65
ZTS	2014-09-08	close	EWMA	  36.28	  35.73
ZTS	2014-09-08	close	ARIMA	  36.28	  35.95
ZTS	2014-09-08	close	KNN	  36.28	  32.17
ZTS	2014-09-08	close	SAX	  36.28	  34.07
ZTS	2014-09-08	close	LSTM	  36.28	  33.10
ZTS	2014-12-10	close	MA	  42.77	  44.16
ZTS	2014-12-10	close	EWMA	  42.77	  43.38
ZTS	2014-12-10	close	ARIMA	  42.77	  33.35
ZTS	2014-12-10	close	KNN	  42.77	  35.99
ZTS	2014-12-10	close	SAX	  42.77	  44.68
ZTS	2014-12-10	close	LSTM	  42.77	  32.72
ZTS	2015-03-19	close	MA	  47.41	  46.99
ZTS	2015-03-19	close	EWMA	  47.41	  47.05
ZTS	2015-03-19	close	ARIMA	  47.41	  47.48
ZTS	2015-03-19	close	KNN	  47.41	  44.72
ZTS	2015-03-19	close	SAX	  47.41	  45.20
ZTS	2015-03-19	close	LSTM	  47.41	  -1.00
ZTS	2015-06-23	close	MA	  50.47	  50.17
ZTS	2015-06-23	close	EWMA	  50.47	  49.93
ZTS	2015-06-23	close	ARIMA	  50.47	  50.21
ZTS	2015-06-23	close	KNN	  50.47	  48.51
ZTS	2015-06-23	close	SAX	  50.47	  47.53
ZTS	2015-06-23	close	LSTM	  50.47	  41.69
ZTS	2015-09-25	close	MA	  42.51	  44.35
ZTS	2015-09-25	close	EWMA	  42.51	  43.27
ZTS	2015-09-25	close	ARIMA	  42.51	  43.76
ZTS	2015-09-25	close	KNN	  42.51	  45.84
ZTS	2015-09-25	close	SAX	  42.51	  44.61
ZTS	2015-09-25	close	LSTM	  42.51	  43.44
ZTS	2015-12-30	close	MA	  48.26	  48.01
ZTS	2015-12-30	close	EWMA	  48.26	  48.48
ZTS	2015-12-30	close	ARIMA	  48.26	  48.12
ZTS	2015-12-30	close	KNN	  48.26	  45.34
ZTS	2015-12-30	close	SAX	  48.26	  46.66
ZTS	2015-12-30	close	LSTM	  48.26	  44.27
ZTS	2016-04-07	close	MA	  47.19	  45.64
ZTS	2016-04-07	close	EWMA	  47.19	  47.11
ZTS	2016-04-07	close	ARIMA	  47.19	  46.98
ZTS	2016-04-07	close	KNN	  47.19	  43.00
ZTS	2016-04-07	close	SAX	  47.19	  41.54
ZTS	2016-04-07	close	LSTM	  47.19	  44.61
