Ticker	Date	Price	Model	Actual	Forecast
AMZN	2013-03-19	close	MA	  -1.00	   0.00
AMZN	2013-03-19	close	EWMA	  -1.00	   0.00
AMZN	2013-03-19	close	ARIMA	  -1.00	   0.00
AMZN	2013-03-19	close	KNN	  -1.00	   0.00
AMZN	2013-03-19	close	SAX	  -1.00	   0.00
AMZN	2013-03-19	close	LSTM	  -1.00	   0.00
AMZN	2013-05-02	close	MA	  -1.00	   0.00
AMZN	2013-05-02	close	EWMA	  -1.00	   0.00
AMZN	2013-05-02	close	ARIMA	  -1.00	   0.00
AMZN	2013-05-02	close	KNN	  -1.00	   0.00
AMZN	2013-05-02	close	SAX	  -1.00	   0.00
AMZN	2013-05-02	close	LSTM	  -1.00	   0.00
AMZN	2013-11-05	close	MA	 358.89	 361.11
AMZN	2013-11-05	close	EWMA	 358.89	 357.80
AMZN	2013-11-05	close	ARIMA	 358.89	 325.47
AMZN	2013-11-05	close	KNN	 358.89	 291.74
AMZN	2013-11-05	close	SAX	 358.89	 291.63
AMZN	2013-11-05	close	LSTM	 358.89	  -1.00
AMZN	2014-01-16	close	MA	 395.80	 396.61
AMZN	2014-01-16	close	EWMA	 395.80	 399.91
AMZN	2014-01-16	close	ARIMA	 395.80	 363.48
AMZN	2014-01-16	close	KNN	 395.80	 370.00
AMZN	2014-01-16	close	SAX	 395.80	 389.51
AMZN	2014-01-16	close	LSTM	 395.80	 285.70
AMZN	2014-05-02	close	MA	 308.01	 302.56
AMZN	2014-05-02	close	EWMA	 308.01	 306.41
AMZN	2014-05-02	close	ARIMA	 308.01	 307.90
AMZN	2014-05-02	close	KNN	 308.01	 325.97
AMZN	2014-05-02	close	SAX	 308.01	 335.90
AMZN	2014-05-02	close	LSTM	 308.01	 271.35
AMZN	2014-06-19	close	MA	 327.00	 327.96
AMZN	2014-06-19	close	EWMA	 327.00	 334.89
AMZN	2014-06-19	close	ARIMA	 327.00	 334.20
AMZN	2014-06-19	close	KNN	 327.00	 342.17
AMZN	2014-06-19	close	SAX	 327.00	 315.59
AMZN	2014-06-19	close	LSTM	 327.00	 359.45
AMZN	2014-06-24	close	MA	 324.16	 327.69
AMZN	2014-06-24	close	EWMA	 324.16	 325.05
AMZN	2014-06-24	close	ARIMA	 324.16	 327.16
AMZN	2014-06-24	close	KNN	 324.16	 317.99
AMZN	2014-06-24	close	SAX	 324.16	 328.04
AMZN	2014-06-24	close	LSTM	 324.16	 316.23
AMZN	2014-06-25	close	MA	 327.44	 327.40
AMZN	2014-06-25	close	EWMA	 327.44	 322.54
AMZN	2014-06-25	close	ARIMA	 327.44	 324.11
AMZN	2014-06-25	close	KNN	 327.44	 309.21
AMZN	2014-06-25	close	SAX	 327.44	 322.66
AMZN	2014-06-25	close	LSTM	 327.44	 316.25
AMZN	2014-08-04	close	MA	 313.65	 316.59
AMZN	2014-08-04	close	EWMA	 313.65	 308.17
AMZN	2014-08-04	close	ARIMA	 313.65	 307.53
AMZN	2014-08-04	close	KNN	 313.65	 326.65
AMZN	2014-08-04	close	SAX	 313.65	 347.48
AMZN	2014-08-04	close	LSTM	 313.65	 317.72
AMZN	2014-09-08	close	MA	 342.34	 342.55
AMZN	2014-09-08	close	EWMA	 342.34	 349.64
AMZN	2014-09-08	close	ARIMA	 342.34	 346.14
AMZN	2014-09-08	close	KNN	 342.34	 330.74
AMZN	2014-09-08	close	SAX	 342.34	 333.46
AMZN	2014-09-08	close	LSTM	 342.34	 359.42
AMZN	2014-11-17	close	MA	 323.05	 314.59
AMZN	2014-11-17	close	EWMA	 323.05	 326.69
AMZN	2014-11-17	close	ARIMA	 323.05	 328.21
AMZN	2014-11-17	close	KNN	 323.05	 320.77
AMZN	2014-11-17	close	SAX	 323.05	 328.64
AMZN	2014-11-17	close	LSTM	 323.05	 318.08
AMZN	2015-06-01	close	MA	 430.92	 428.06
AMZN	2015-06-01	close	EWMA	 430.92	 431.98
AMZN	2015-06-01	close	ARIMA	 430.92	 428.41
AMZN	2015-06-01	close	KNN	 430.92	 390.69
AMZN	2015-06-01	close	SAX	 430.92	 411.85
AMZN	2015-06-01	close	LSTM	 430.92	 371.64
AMZN	2016-03-22	close	MA	 560.48	 563.36
AMZN	2016-03-22	close	EWMA	 560.48	 556.44
AMZN	2016-03-22	close	ARIMA	 560.48	 553.51
AMZN	2016-03-22	close	KNN	 560.48	 559.30
AMZN	2016-03-22	close	SAX	 560.48	 559.29
AMZN	2016-03-22	close	LSTM	 560.48	 495.64
AMZN	2016-09-09	close	MA	 760.14	 780.09
AMZN	2016-09-09	close	EWMA	 760.14	 783.73
AMZN	2016-09-09	close	ARIMA	 760.14	 783.21
AMZN	2016-09-09	close	KNN	 760.14	 752.64
AMZN	2016-09-09	close	SAX	 760.14	 764.21
AMZN	2016-09-09	close	LSTM	 760.14	 575.07
AMZN	2016-11-25	close	MA	 780.37	 772.40
AMZN	2016-11-25	close	EWMA	 780.37	 774.13
