Ticker	Sample Size	Accuracy	SMAPE
AMZN	16	0.938	0.035
CMG	16	0.875	0.042
NKE	16	0.938	0.033
HD	16	1.000	0.010
MMM	16	0.938	0.044
GE	16	0.812	0.035
IBM	16	0.812	0.026
INTC	16	0.750	0.074
PKG	16	0.812	0.027
MON	16	0.750	0.018
Ensemble	160	0.863	0.034
