Ticker	Date	Price	Model	Actual	Forecast
AAPL	2014-09-08	close	MA	  98.36	 100.37
AAPL	2014-09-08	close	EWMA	  98.36	  98.29
AAPL	2014-09-08	close	ARIMA	  98.36	  98.90
AAPL	2014-09-08	close	KNN	  98.36	  94.66
AAPL	2014-09-08	close	SAX	  98.36	  98.31
AAPL	2014-09-08	close	LSTM	  98.36	  74.99
AAPL	2014-11-17	close	MA	 113.99	 111.36
AAPL	2014-11-17	close	EWMA	 113.99	 116.25
AAPL	2014-11-17	close	ARIMA	 113.99	  87.47
AAPL	2014-11-17	close	KNN	 113.99	 103.52
AAPL	2014-11-17	close	SAX	 113.99	 103.53
AAPL	2014-11-17	close	LSTM	 113.99	  78.13
AAPL	2015-06-01	close	MA	 130.53	 131.25
AAPL	2015-06-01	close	EWMA	 130.53	 132.67
AAPL	2015-06-01	close	ARIMA	 130.53	 130.21
AAPL	2015-06-01	close	KNN	 130.53	 125.06
AAPL	2015-06-01	close	SAX	 130.53	 129.07
AAPL	2015-06-01	close	LSTM	 130.53	  97.71
AAPL	2016-03-22	close	MA	 106.72	 105.64
AAPL	2016-03-22	close	EWMA	 106.72	 105.50
AAPL	2016-03-22	close	ARIMA	 106.72	 106.07
AAPL	2016-03-22	close	KNN	 106.72	  98.70
AAPL	2016-03-22	close	SAX	 106.72	 100.41
AAPL	2016-03-22	close	LSTM	 106.72	 104.21
AAPL	2016-09-09	close	MA	 103.13	 107.21
AAPL	2016-09-09	close	EWMA	 103.13	 107.08
AAPL	2016-09-09	close	ARIMA	 103.13	 105.53
AAPL	2016-09-09	close	KNN	 103.13	 102.95
AAPL	2016-09-09	close	SAX	 103.13	 102.50
AAPL	2016-09-09	close	LSTM	 103.13	 104.60
AAPL	2016-11-25	close	MA	 111.79	 110.95
AAPL	2016-11-25	close	EWMA	 111.79	 110.23
AAPL	2016-11-25	close	ARIMA	 111.79	 111.15
AAPL	2016-11-25	close	KNN	 111.79	 117.09
AAPL	2016-11-25	close	SAX	 111.79	 111.63
AAPL	2016-11-25	close	LSTM	 111.79	 105.49
AAPL	2017-02-07	close	MA	 131.53	 127.60
AAPL	2017-02-07	close	EWMA	 131.53	 128.94
AAPL	2017-02-07	close	ARIMA	 131.53	 130.27
AAPL	2017-02-07	close	KNN	 131.53	 112.82
AAPL	2017-02-07	close	SAX	 131.53	 117.36
AAPL	2017-02-07	close	LSTM	 131.53	 117.90
AAPL	2017-04-24	close	MA	 143.64	 141.68
AAPL	2017-04-24	close	EWMA	 143.64	 142.04
AAPL	2017-04-24	close	ARIMA	 143.64	 114.11
AAPL	2017-04-24	close	KNN	 143.64	 141.53
AAPL	2017-04-24	close	SAX	 143.64	 136.47
AAPL	2017-04-24	close	LSTM	 143.64	 121.33
AAPL	2017-11-02	close	MA	 168.11	 164.62
AAPL	2017-11-02	close	EWMA	 168.11	 166.32
AAPL	2017-11-02	close	ARIMA	 168.11	 166.82
AAPL	2017-11-02	close	KNN	 168.11	 158.88
AAPL	2017-11-02	close	SAX	 168.11	 157.40
AAPL	2017-11-02	close	LSTM	 168.11	 132.13
IBM	2013-03-19	close	MA	  -1.00	   0.00
IBM	2013-03-19	close	EWMA	  -1.00	   0.00
IBM	2013-03-19	close	ARIMA	  -1.00	   0.00
IBM	2013-03-19	close	KNN	  -1.00	   0.00
IBM	2013-03-19	close	SAX	  -1.00	   0.00
IBM	2013-03-19	close	LSTM	  -1.00	   0.00
IBM	2013-05-02	close	MA	  -1.00	   0.00
IBM	2013-05-02	close	EWMA	  -1.00	   0.00
IBM	2013-05-02	close	ARIMA	  -1.00	   0.00
IBM	2013-05-02	close	KNN	  -1.00	   0.00
IBM	2013-05-02	close	SAX	  -1.00	   0.00
IBM	2013-05-02	close	LSTM	  -1.00	   0.00
IBM	2013-11-05	close	MA	 177.85	 180.20
IBM	2013-11-05	close	EWMA	 177.85	 181.97
IBM	2013-11-05	close	ARIMA	 177.85	 180.63
IBM	2013-11-05	close	KNN	 177.85	 184.08
IBM	2013-11-05	close	SAX	 177.85	 183.08
IBM	2013-11-05	close	LSTM	 177.85	 206.80
IBM	2014-01-16	close	MA	 188.76	 186.49
IBM	2014-01-16	close	EWMA	 188.76	 188.77
IBM	2014-01-16	close	ARIMA	 188.76	 187.87
IBM	2014-01-16	close	KNN	 188.76	 176.82
IBM	2014-01-16	close	SAX	 188.76	 182.32
IBM	2014-01-16	close	LSTM	 188.76	 188.46
IBM	2014-05-02	close	MA	 191.44	 193.58
IBM	2014-05-02	close	EWMA	 191.44	 189.49
IBM	2014-05-02	close	ARIMA	 191.44	 193.41
IBM	2014-05-02	close	KNN	 191.44	 189.38
IBM	2014-05-02	close	SAX	 191.44	 189.65
IBM	2014-05-02	close	LSTM	 191.44	 202.30
IBM	2014-06-19	close	MA	 182.82	 182.40
IBM	2014-06-19	close	EWMA	 182.82	 185.27
IBM	2014-06-19	close	ARIMA	 182.82	 183.75
IBM	2014-06-19	close	KNN	 182.82	 193.27
IBM	2014-06-19	close	SAX	 182.82	 189.87
IBM	2014-06-19	close	LSTM	 182.82	 186.75
IBM	2014-06-24	close	MA	 180.88	 182.47
IBM	2014-06-24	close	EWMA	 180.88	 182.93
IBM	2014-06-24	close	ARIMA	 180.88	 182.34
IBM	2014-06-24	close	KNN	 180.88	 194.21
IBM	2014-06-24	close	SAX	 180.88	 186.96
IBM	2014-06-24	close	LSTM	 180.88	 181.05
IBM	2014-06-25	close	MA	 180.72	 182.20
IBM	2014-06-25	close	EWMA	 180.72	 182.00
IBM	2014-06-25	close	ARIMA	 180.72	 181.13
IBM	2014-06-25	close	KNN	 180.72	 195.13
IBM	2014-06-25	close	SAX	 180.72	 188.65
IBM	2014-06-25	close	LSTM	 180.72	 186.64
IBM	2014-08-04	close	MA	 189.64	 193.03
IBM	2014-08-04	close	EWMA	 189.64	 183.45
IBM	2014-08-04	close	ARIMA	 189.64	 189.00
IBM	2014-08-04	close	KNN	 189.64	 183.35
IBM	2014-08-04	close	SAX	 189.64	 187.45
IBM	2014-08-04	close	LSTM	 189.64	 195.41
IBM	2014-09-08	close	MA	 190.14	 191.54
IBM	2014-09-08	close	EWMA	 190.14	 191.30
IBM	2014-09-08	close	ARIMA	 190.14	 190.88
IBM	2014-09-08	close	KNN	 190.14	 190.61
IBM	2014-09-08	close	SAX	 190.14	 191.11
IBM	2014-09-08	close	LSTM	 190.14	 190.94
IBM	2014-11-17	close	MA	 164.16	 163.13
IBM	2014-11-17	close	EWMA	 164.16	 164.25
IBM	2014-11-17	close	ARIMA	 164.16	 164.53
IBM	2014-11-17	close	KNN	 164.16	 171.91
IBM	2014-11-17	close	SAX	 164.16	 181.71
IBM	2014-11-17	close	LSTM	 164.16	 178.93
IBM	2015-06-01	close	MA	 170.18	 171.14
IBM	2015-06-01	close	EWMA	 170.18	 170.42
IBM	2015-06-01	close	ARIMA	 170.18	 169.71
IBM	2015-06-01	close	KNN	 170.18	 169.35
IBM	2015-06-01	close	SAX	 170.18	 171.23
IBM	2015-06-01	close	LSTM	 170.18	 183.28
IBM	2016-03-22	close	MA	 148.10	 146.10
IBM	2016-03-22	close	EWMA	 148.10	 148.16
IBM	2016-03-22	close	ARIMA	 148.10	 148.66
IBM	2016-03-22	close	KNN	 148.10	 126.89
IBM	2016-03-22	close	SAX	 148.10	 137.25
IBM	2016-03-22	close	LSTM	 148.10	 183.03
IBM	2016-09-09	close	MA	 155.69	 160.02
IBM	2016-09-09	close	EWMA	 155.69	 160.90
IBM	2016-09-09	close	ARIMA	 155.69	 158.80
IBM	2016-09-09	close	KNN	 155.69	 161.29
IBM	2016-09-09	close	SAX	 155.69	 160.76
IBM	2016-09-09	close	LSTM	 155.69	 161.39
IBM	2016-11-25	close	MA	 163.14	 161.52
IBM	2016-11-25	close	EWMA	 163.14	 159.56
IBM	2016-11-25	close	ARIMA	 163.14	 161.82
IBM	2016-11-25	close	KNN	 163.14	 155.87
IBM	2016-11-25	close	SAX	 163.14	 156.16
IBM	2016-11-25	close	LSTM	 163.14	 160.67
IBM	2017-02-07	close	MA	 178.46	 175.01
IBM	2017-02-07	close	EWMA	 178.46	 175.39
IBM	2017-02-07	close	ARIMA	 178.46	 175.77
IBM	2017-02-07	close	KNN	 178.46	 161.09
IBM	2017-02-07	close	SAX	 178.46	 168.50
IBM	2017-02-07	close	LSTM	 178.46	 169.88
IBM	2017-04-24	close	MA	 160.75	 165.10
IBM	2017-04-24	close	EWMA	 160.75	 162.73
IBM	2017-04-24	close	ARIMA	 160.75	 160.36
IBM	2017-04-24	close	KNN	 160.75	 174.88
IBM	2017-04-24	close	SAX	 160.75	 174.93
IBM	2017-04-24	close	LSTM	 160.75	 161.28
IBM	2017-11-02	close	MA	 153.35	 153.95
IBM	2017-11-02	close	EWMA	 153.35	 153.79
IBM	2017-11-02	close	ARIMA	 153.35	 154.06
IBM	2017-11-02	close	KNN	 153.35	 144.61
IBM	2017-11-02	close	SAX	 153.35	 144.53
IBM	2017-11-02	close	LSTM	 153.35	 159.01
HPQ	2013-03-19	close	MA	  -1.00	   0.00
HPQ	2013-03-19	close	EWMA	  -1.00	   0.00
HPQ	2013-03-19	close	ARIMA	  -1.00	   0.00
HPQ	2013-03-19	close	KNN	  -1.00	   0.00
HPQ	2013-03-19	close	SAX	  -1.00	   0.00
HPQ	2013-03-19	close	LSTM	  -1.00	   0.00
HPQ	2013-05-02	close	MA	  -1.00	   0.00
HPQ	2013-05-02	close	EWMA	  -1.00	   0.00
HPQ	2013-05-02	close	ARIMA	  -1.00	   0.00
HPQ	2013-05-02	close	KNN	  -1.00	   0.00
HPQ	2013-05-02	close	SAX	  -1.00	   0.00
HPQ	2013-05-02	close	LSTM	  -1.00	   0.00
HPQ	2013-11-05	close	MA	  -1.00	   0.00
HPQ	2013-11-05	close	EWMA	  -1.00	   0.00
HPQ	2013-11-05	close	ARIMA	  -1.00	   0.00
HPQ	2013-11-05	close	KNN	  -1.00	   0.00
HPQ	2013-11-05	close	SAX	  -1.00	   0.00
HPQ	2013-11-05	close	LSTM	  -1.00	   0.00
HPQ	2014-01-16	close	MA	  -1.00	   0.00
HPQ	2014-01-16	close	EWMA	  -1.00	   0.00
HPQ	2014-01-16	close	ARIMA	  -1.00	   0.00
HPQ	2014-01-16	close	KNN	  -1.00	   0.00
HPQ	2014-01-16	close	SAX	  -1.00	   0.00
HPQ	2014-01-16	close	LSTM	  -1.00	   0.00
HPQ	2014-05-02	close	MA	  -1.00	   0.00
HPQ	2014-05-02	close	EWMA	  -1.00	   0.00
HPQ	2014-05-02	close	ARIMA	  -1.00	   0.00
HPQ	2014-05-02	close	KNN	  -1.00	   0.00
HPQ	2014-05-02	close	SAX	  -1.00	   0.00
HPQ	2014-05-02	close	LSTM	  -1.00	   0.00
HPQ	2014-06-19	close	MA	  -1.00	   0.00
HPQ	2014-06-19	close	EWMA	  -1.00	   0.00
HPQ	2014-06-19	close	ARIMA	  -1.00	   0.00
HPQ	2014-06-19	close	KNN	  -1.00	   0.00
HPQ	2014-06-19	close	SAX	  -1.00	   0.00
HPQ	2014-06-19	close	LSTM	  -1.00	   0.00
HPQ	2014-06-24	close	MA	  -1.00	   0.00
HPQ	2014-06-24	close	EWMA	  -1.00	   0.00
HPQ	2014-06-24	close	ARIMA	  -1.00	   0.00
HPQ	2014-06-24	close	KNN	  -1.00	   0.00
HPQ	2014-06-24	close	SAX	  -1.00	   0.00
HPQ	2014-06-24	close	LSTM	  -1.00	   0.00
HPQ	2014-06-25	close	MA	  -1.00	   0.00
HPQ	2014-06-25	close	EWMA	  -1.00	   0.00
HPQ	2014-06-25	close	ARIMA	  -1.00	   0.00
HPQ	2014-06-25	close	KNN	  -1.00	   0.00
HPQ	2014-06-25	close	SAX	  -1.00	   0.00
HPQ	2014-06-25	close	LSTM	  -1.00	   0.00
HPQ	2014-08-04	close	MA	  -1.00	   0.00
HPQ	2014-08-04	close	EWMA	  -1.00	   0.00
HPQ	2014-08-04	close	ARIMA	  -1.00	   0.00
HPQ	2014-08-04	close	KNN	  -1.00	   0.00
HPQ	2014-08-04	close	SAX	  -1.00	   0.00
HPQ	2014-08-04	close	LSTM	  -1.00	   0.00
HPQ	2014-09-08	close	MA	  -1.00	   0.00
HPQ	2014-09-08	close	EWMA	  -1.00	   0.00
HPQ	2014-09-08	close	ARIMA	  -1.00	   0.00
HPQ	2014-09-08	close	KNN	  -1.00	   0.00
HPQ	2014-09-08	close	SAX	  -1.00	   0.00
HPQ	2014-09-08	close	LSTM	  -1.00	   0.00
HPQ	2014-11-17	close	MA	  -1.00	   0.00
HPQ	2014-11-17	close	EWMA	  -1.00	   0.00
HPQ	2014-11-17	close	ARIMA	  -1.00	   0.00
HPQ	2014-11-17	close	KNN	  -1.00	   0.00
HPQ	2014-11-17	close	SAX	  -1.00	   0.00
HPQ	2014-11-17	close	LSTM	  -1.00	   0.00
HPQ	2015-06-01	close	MA	  -1.00	   0.00
HPQ	2015-06-01	close	EWMA	  -1.00	   0.00
HPQ	2015-06-01	close	ARIMA	  -1.00	   0.00
HPQ	2015-06-01	close	KNN	  -1.00	   0.00
HPQ	2015-06-01	close	SAX	  -1.00	   0.00
HPQ	2015-06-01	close	LSTM	  -1.00	   0.00
HPQ	2016-03-22	close	MA	  12.26	  11.83
HPQ	2016-03-22	close	EWMA	  12.26	  12.27
HPQ	2016-03-22	close	ARIMA	  12.26	  12.19
HPQ	2016-03-22	close	KNN	  12.26	  10.95
HPQ	2016-03-22	close	SAX	  12.26	  11.13
HPQ	2016-03-22	close	LSTM	  12.26	  12.88
HPQ	2016-09-09	close	MA	  14.07	  14.59
HPQ	2016-09-09	close	EWMA	  14.07	  14.50
HPQ	2016-09-09	close	ARIMA	  14.07	  14.59
HPQ	2016-09-09	close	KNN	  14.07	  14.14
HPQ	2016-09-09	close	SAX	  14.07	  14.23
HPQ	2016-09-09	close	LSTM	  14.07	  13.74
HPQ	2016-11-25	close	MA	  15.18	  15.72
HPQ	2016-11-25	close	EWMA	  15.18	  14.81
HPQ	2016-11-25	close	ARIMA	  15.18	  14.85
HPQ	2016-11-25	close	KNN	  15.18	  15.12
HPQ	2016-11-25	close	SAX	  15.18	  14.67
HPQ	2016-11-25	close	LSTM	  15.18	  14.48
HPQ	2017-02-07	close	MA	  15.43	  15.16
HPQ	2017-02-07	close	EWMA	  15.43	  15.43
HPQ	2017-02-07	close	ARIMA	  15.43	  15.25
HPQ	2017-02-07	close	KNN	  15.43	  14.99
HPQ	2017-02-07	close	SAX	  15.43	  15.31
HPQ	2017-02-07	close	LSTM	  15.43	  14.89
HPQ	2017-04-24	close	MA	  18.54	  18.32
HPQ	2017-04-24	close	EWMA	  18.54	  18.01
HPQ	2017-04-24	close	ARIMA	  18.54	  18.27
HPQ	2017-04-24	close	KNN	  18.54	  17.36
HPQ	2017-04-24	close	SAX	  18.54	  17.11
HPQ	2017-04-24	close	LSTM	  18.54	  14.68
HPQ	2017-11-02	close	MA	  21.44	  21.49
HPQ	2017-11-02	close	EWMA	  21.44	  21.19
HPQ	2017-11-02	close	ARIMA	  21.44	  21.46
HPQ	2017-11-02	close	KNN	  21.44	  19.78
HPQ	2017-11-02	close	SAX	  21.44	  20.05
HPQ	2017-11-02	close	LSTM	  21.44	  13.85
