Ticker	Date	Actual	Predicted	Actual	Predicted	Result
AMZN	2013-08-01	 305.57	 303.77	Down	Down	match
AMZN	2013-11-01	 359.00	 368.36	Stable	Stable	match
AMZN	2014-02-03	 346.15	 359.95	Down	Stable	miss
AMZN	2014-05-01	 307.89	 304.68	Down	Down	match
AMZN	2014-08-01	 307.06	 312.99	Down	Down	match
AMZN	2014-11-03	 305.72	 304.47	Down	Down	match
AMZN	2015-02-02	 364.47	 359.17	Stable	Stable	match
AMZN	2015-05-01	 422.87	 423.38	Stable	Stable	match
AMZN	2015-08-03	 535.03	 536.27	Stable	Stable	match
AMZN	2015-11-02	 628.35	 624.39	Stable	Stable	match
AMZN	2016-02-01	 574.81	 586.16	Stable	Stable	match
AMZN	2016-05-02	 683.85	 678.99	Stable	Stable	match
AMZN	2016-08-01	 767.74	 754.36	Up	Stable	miss
AMZN	2016-11-01	 785.41	 788.43	Up	Up	match
AMZN	2017-02-01	 832.35	 827.78	Up	Up	match
AMZN	2017-05-01	 948.23	 927.60	Up	Up	match
AMZN	2017-08-01	 992.27	 988.21	Up	Up	match
AMZN	2017-11-01	1103.68	1106.20	Up	Up	match
CMG	2013-08-01	 413.81	 408.62	Down	Down	match
CMG	2013-11-01	 527.60	 526.06	Stable	Stable	match
CMG	2014-02-03	 543.20	 547.25	Stable	Stable	match
CMG	2014-05-01	 500.15	 505.27	Stable	Stable	match
CMG	2014-08-01	 675.14	 671.60	Up	Up	match
CMG	2014-11-03	 638.53	 638.20	Up	Up	match
CMG	2015-02-02	 712.55	 715.53	Up	Up	match
CMG	2015-05-01	 634.00	 619.43	Up	Stable	miss
CMG	2015-08-03	 743.04	 747.10	Up	Up	match
CMG	2015-11-02	 624.00	 634.66	Up	Up	match
CMG	2016-02-01	 472.64	 450.12	Stable	Stable	match
CMG	2016-05-02	 433.50	 421.14	Stable	Stable	match
CMG	2016-08-01	 414.08	 421.09	Down	Stable	miss
CMG	2016-11-01	 359.92	 358.13	Down	Down	match
CMG	2017-02-01	 420.23	 423.26	Stable	Stable	match
CMG	2017-05-01	 477.58	 476.19	Stable	Stable	match
CMG	2017-08-01	 347.24	 344.19	Down	Down	match
CMG	2017-11-01	 270.20	 272.29	Down	Down	match
NKE	2013-08-01	  32.98	  31.94	Down	Down	match
NKE	2013-11-01	  38.03	  39.29	Down	Down	match
NKE	2014-02-03	  35.44	  36.82	Down	Down	match
NKE	2014-05-01	  36.46	  36.64	Down	Down	match
NKE	2014-08-01	  39.41	  39.05	Down	Down	match
NKE	2014-11-03	  46.73	  47.09	Stable	Stable	match
NKE	2015-02-02	  45.96	  46.56	Stable	Stable	match
NKE	2015-05-01	  50.39	  49.84	Stable	Stable	match
NKE	2015-08-03	  57.41	  57.37	Up	Up	match
NKE	2015-11-02	  65.59	  65.94	Up	Up	match
NKE	2016-02-01	  63.16	  62.24	Up	Up	match
NKE	2016-05-02	  59.59	  59.30	Up	Up	match
NKE	2016-08-01	  55.41	  55.49	Up	Up	match
NKE	2016-11-01	  49.62	  50.56	Stable	Stable	match
NKE	2017-02-01	  53.02	  53.51	Stable	Stable	match
NKE	2017-05-01	  54.99	  55.30	Stable	Stable	match
NKE	2017-08-01	  59.84	  59.09	Up	Up	match
NKE	2017-11-01	  55.07	  55.33	Stable	Stable	match
HD	2013-08-01	  78.64	  78.67	Down	Down	match
HD	2013-11-01	  76.99	  77.37	Down	Down	match
HD	2014-02-03	  75.09	  77.44	Down	Down	match
HD	2014-05-01	  79.33	  80.02	Down	Stable	miss
HD	2014-08-01	  79.75	  81.29	Down	Stable	miss
HD	2014-11-03	  96.09	  97.25	Stable	Stable	match
HD	2015-02-02	 104.43	 105.63	Stable	Stable	match
HD	2015-05-01	 109.55	 108.39	Stable	Stable	match
HD	2015-08-03	 116.89	 116.64	Stable	Stable	match
HD	2015-11-02	 124.41	 124.13	Stable	Stable	match
HD	2016-02-01	 126.51	 124.92	Stable	Stable	match
HD	2016-05-02	 136.05	 133.60	Up	Stable	miss
HD	2016-08-01	 138.77	 137.01	Up	Up	match
HD	2016-11-01	 119.89	 121.41	Stable	Stable	match
HD	2017-02-01	 137.44	 138.79	Up	Up	match
HD	2017-05-01	 154.21	 156.02	Up	Up	match
HD	2017-08-01	 150.50	 149.45	Up	Up	match
HD	2017-11-01	 165.38	 166.21	Up	Up	match
MMM	2013-08-01	 118.41	 118.27	Down	Down	match
MMM	2013-11-01	 125.90	 126.14	Down	Down	match
MMM	2014-02-03	 123.90	 127.42	Down	Down	match
MMM	2014-05-01	 140.81	 139.34	Down	Down	match
MMM	2014-08-01	 140.75	 141.54	Down	Stable	miss
MMM	2014-11-03	 153.30	 153.54	Stable	Stable	match
MMM	2015-02-02	 164.42	 162.23	Stable	Stable	match
MMM	2015-05-01	 157.68	 158.87	Stable	Stable	match
MMM	2015-08-03	 150.12	 151.53	Stable	Stable	match
MMM	2015-11-02	 159.92	 157.40	Stable	Stable	match
MMM	2016-02-01	 148.73	 149.71	Stable	Stable	match
MMM	2016-05-02	 168.34	 165.57	Up	Stable	miss
MMM	2016-08-01	 178.29	 179.32	Up	Up	match
MMM	2016-11-01	 164.25	 166.19	Stable	Stable	match
