Ticker	Sample Size	Accuracy	SMAPE
HCA	18	0.944	0.043
ABT	18	0.833	0.026
LLY	18	0.722	0.022
PFE	18	0.778	0.030
ZTS	18	0.889	0.026
WMT	18	0.722	0.028
MNST	18	0.778	0.051
MDLZ	18	0.778	0.026
KO	18	0.778	0.011
KHC	9	0.889	0.014
Ensemble	171	0.807	0.028
